0,o.me,0.003412608003936662,0.9534369640333099
1,o.std,1.9824400294733748,0.1596904565536103
2,o.sk,0.6950445766443593,0.4048105426750175
3,o.ku,0.12452358622460936,0.7243124153007138
4,o.me.1absdf,16.93457559133422,4.453086918210805e-05
5,o.me.2absdf,21.575056021682748,4.2481077216756684e-06
6,o.me.1df,1.530736920711534,0.2165222817590327
7,o.me.2df,0.14830253225890594,0.7003095705582469
8,o.me.negdf,19.42083628941957,1.2578168302792873e-05
9,o.ro.negdf,1.9382363128139688,0.16441474013994967
10,o.num.argmi,5.7711483794835425,0.016617097478384777
11,o.num.argma,5.644316945522517,0.017848732812388832
12,o.1df.me,1.530736920711534,0.2165222817590327
13,o.1df.std,17.94750640752396,2.6563560336359963e-05
14,o.1df.sk,2.3958405576215207,0.12222528462506109
15,o.1df.ku,4.478890608461872,0.034758124425989724
16,o.1df.me.1absdf,21.575056021682748,4.2481077216756684e-06
17,o.1df.me.2absdf,26.087172486421657,4.4862103173905767e-07
18,o.1df.me.1df,0.14830253225890594,0.7003095705582469
19,o.1df.me.2df,0.5605590383249912,0.4543505547550498
20,o.1df.me.negdf,21.635559694762104,4.121050394311579e-06
21,o.1df.ro.negdf,0.22943290238227468,0.6321322880426112
22,o.1df.num.argmi,26.37233654167008,3.8961424971467427e-07
23,o.1df.num.argma,26.898474201797917,3.00448437133505e-07
24,o.2df.me,0.14830253225890594,0.7003095705582469
25,o.2df.std,18.449981713314845,2.0575053047135253e-05
26,o.2df.sk,1.58399725552642,0.20871217536763972
27,o.2df.ku,2.8954992545625675,0.08938430039528573
28,o.2df.me.1absdf,26.087172486421657,4.4862103173905767e-07
29,o.2df.me.2absdf,30.520481228316335,5.073367249429716e-08
30,o.2df.me.1df,0.5605590383249912,0.4543505547550498
31,o.2df.me.2df,0.31143878270916364,0.5770224632868782
32,o.2df.me.negdf,25.246311111549765,6.804157849684262e-07
33,o.2df.ro.negdf,0.3909262224497091,0.532068548137014
34,o.2df.num.argmi,30.19586690710331,5.945909317268269e-08
35,o.2df.num.argma,30.480262564676707,5.174070150443558e-08
36,o.VLF.ro,2.3070811735847094,0.1293520513832046
37,o.VLF.s,3.735880278715034,0.05376125832653767
38,o.VLF.ma,2.96304565378841,0.08574160358102932
39,o.VLF.me,3.735880278715034,0.05376125832653767
40,o.VLF.mi,0.42511186063643164,0.5146657527205497
41,o.LF.ro,2.9178711610996695,0.08815952776946107
42,o.LF.s,6.004023151697991,0.014579302081281394
43,o.LF.ma,5.052941840372316,0.024973846845074
44,o.LF.me,6.004023151697994,0.014579302081281394
45,o.LF.mi,7.1000572436760985,0.00793115791290747
46,o.MF.ro,0.10832946936591692,0.7421775830920897
47,o.MF.s,7.604891055450702,0.006011752227453049
48,o.MF.ma,7.104226678824252,0.007912966214140378
49,o.MF.me,7.604891055450704,0.006011752227453049
50,o.MF.mi,0.9244746885502494,0.33671925754430854
51,o.HF.ro,5.92978121479778,0.015199310986503477
52,o.HF.s,14.504210539360843,0.0001553596351931269
53,o.HF.ma,14.065979945757714,0.00019494390852776565
54,o.HF.me,14.504210539360837,0.0001553596351931269
55,o.HF.mi,5.982725936294559,0.014754440115041451
56,o.VHF.ro,11.023495592997106,0.0009583977161238378
57,o.VHF.s,14.64909964065266,0.00014414502469177958
58,o.VHF.ma,14.395373284125695,0.0001643603366485088
59,o.VHF.me,14.64909964065266,0.00014414502469177958
60,o.VHF.mi,7.458517517675871,0.00651339685775177
61,o.p.mxf,2.881260107217661,0.09017346414796254
62,o.p.mif,1.5747000100093516,0.21005108612194504
63,o.p.mef,8.316879390623104,0.004079416709880581
64,o.p.mdf,4.099082197354262,0.04338226214718371
65,o.p.IRf,0.18069207059553635,0.6709430304156284
66,o.t.mxf,0.29962266989355907,0.5843379274412076
67,o.t.mif,0.06278440240027328,0.8022402337044532
68,o.t.mef,2.0030415551028833,0.15754176870263922
69,o.t.mdf,0.11769560136536644,0.7316765671002039
70,o.t.IRf,0.8069208760578327,0.3694195993320637
71,o.DWT.me.E.H,10.379538252814516,0.001348459384172697
72,o.DWT.std.H,10.3152332989668,0.0013953676846281792
73,o.DWT.me.P.H,7.339033415539754,0.006954564937555028
74,o.DWT.sk.H,1.062330374207055,0.3031308146065366
75,o.DWT.ku.H,0.014920087839818571,0.9028259342284461
76,o.DWT.ApEn.H,0.22671770732419058,0.6341547254969986
77,o.DWT.InEn.H,0.006352862812500426,0.9365005796214045
78,o.DWT.me.E.M,11.567031172493909,0.000719364098989934
79,o.DWT.std.M,13.280441804976537,0.00029323252066884944
80,o.DWT.me.P.M,9.36643430411828,0.00231620872701193
81,o.DWT.sk.M,0.0112302074302066,0.915642118740809
82,o.DWT.ku.M,0.027016182543065044,0.8695025470548255
83,o.DWT.ApEn.M,0.26978201866293516,0.6036839903831581
84,o.DWT.InEn.M,0.07886478503452637,0.7789458477387878
85,o.DWT.me.E.L,17.426568188397834,3.4638277979802774e-05
86,o.DWT.std.L,20.97491301407563,5.743241074787982e-06
87,o.DWT.me.P.L,16.904711569899312,4.521593663869721e-05
88,o.DWT.sk.L,1.7872639515593565,0.1818046561633997
89,o.DWT.ku.L,0.3992570734736545,0.5277319670108827
90,o.DWT.ApEn.L,5.558566251416443,0.018734682375148633
91,o.DWT.InEn.L,0.001029622332594739,0.9744135633458988
92,o.ApEn,1.999110731127835,0.15794918581045111
93,o.InEn,0.11014152645646622,0.7401076842522639
94,o.rms.1,0.7505972666658953,0.38665956506149435
95,o.rms.2,0.5115988641407995,0.47474669889333765
96,o.rms.3,0.49275522503525926,0.4829935150673992
97,o.rms.4,0.4215358388772415,0.516438827873634
98,o.rms.5,0.4057470708737577,0.5243972933816907
99,o.rms.6,0.4031244064156474,0.5257403260899162
100,o.rms.7,0.41091879548448507,0.5217667117702718
101,o.rms.8,0.36511384157780136,0.545925355602497
102,o.rms.9,0.5008034380526623,0.4794427762897787
103,o.rms.10,0.3311607297248237,0.5652083890486168
104,o.rms.11,0.4888897571182162,0.48471432021656236
105,o.rms.12,0.5508358479474982,0.4582886565706934
106,o.rms.13,0.4911739341483099,0.4836962434372858
107,o.rms.14,0.6646966003246899,0.4152545947314209
108,o.rms.15,0.6845359986410061,0.40838281192214054
109,o.rms.16,0.5566616591063358,0.45592264454161513
110,o.rms.17,0.7290674216957577,0.39355203921163373
111,o.rms.18,0.9111333574879111,0.34022720713627186
112,o.rms.19,0.7152883671768188,0.3980562903323438
113,o.rms.20,0.8214397970753686,0.3651507347468662
114,o.rmp.1,0.5165997493082175,0.47259660770848877
115,o.rmp.2,0.5940503588641718,0.441183345422422
116,o.rmp.3,0.5935987360892405,0.44135694653324253
117,o.rmp.4,0.289704698362347,0.5906244536774957
118,o.rmp.5,0.17440823648290327,0.6763840638583334
119,o.rmp.6,0.09704098059262549,0.7555262419946291
120,o.rmp.7,0.1094685279814708,0.7408742241550378
121,o.rmp.8,0.08299523879470466,0.7733856292879064
122,o.rmp.9,0.07477220496571975,0.7846122929363611
123,o.rmp.10,0.04507078530304702,0.831951449416451
124,o.rmp.11,0.030099049146089338,0.8623285947779066
125,o.rmp.12,0.036456349797677756,0.8486456074909182
126,o.rmp.13,0.023574551300066013,0.8780279079168369
127,o.rmp.14,0.03550602860465767,0.8506077515117596
128,o.rmp.15,0.037492880565826614,0.8465354555234934
129,o.rmp.16,0.054985236585111286,0.8146911460678956
130,o.rmp.17,0.042274169618972866,0.8371730267603793
131,o.rmp.18,0.03216018638180331,0.8577416380028355
132,o.rmp.19,0.013729830630899394,0.9067640466914518
133,o.rmp.20,0.013396226323034874,0.907898604613283
